"ID","Name","Category","Longitude","Latitude"
"503","وادي منصور","الأودية ومصباتها","14.2243385","31.8503252"
"504","وادي منصور","الأودية ومصباتها","14.2126025","31.8666407"
"505","وادي ميسكنان","الأودية ومصباتها","11.720144","25.571269"
"506","وادي ميسكنان","الأودية ومصباتها","11.8001486","25.4979924"
"507","وادي ميغدت","الأودية ومصباتها","10.0349477","25.7646838"
"508","وادي ميمون","الأودية ومصباتها","14.2809901","31.6445144"
"509","وادي ميمون","الأودية ومصباتها","10.4465389","30.1838638"
"510","وادي نالوت","الأودية ومصباتها","11.0088158","31.8471229"
"511","وادي نفد","الأودية ومصباتها","14.7139549","31.4648725"
"512","وادي نينا","الأودية ومصباتها","14.8669575","29.1980145"
"513","وادي وامس","الأودية ومصباتها","12.680004","31.6431904"
"514","وادي وان أرماس","الأودية ومصباتها","10.2647222222222","28.6602777777778"
"515","وادي وان افودا","الأودية ومصباتها","11.523827","24.467646"
"516","وادي وديان لطرش","الأودية ومصباتها","11.6133307","25.6411681"
"518","أم المخالي أو اللبادية - بحيرة الغارق","البحيرات الطبيعية والصحراوية","20.8980874","32.5058984"
"519","البحيرة الكبيرة","البحيرات الطبيعية والصحراوية","20.0972986","32.1424786"
"520","العين ( بحيرة شديدة الملوحة )","البحيرات الطبيعية والصحراوية","13.874098","27.4419713"
"521","بحيرات العامرة","البحيرات الطبيعية والصحراوية","24.7115993","29.6012973"
"522","بحيرات المحروقة","البحيرات الطبيعية والصحراوية","14.0707116","27.4397354"
"523","بحيرات برقن","البحيرات الطبيعية والصحراوية","13.6258365","27.5316778"
"524","بحيرات برقن","البحيرات الطبيعية والصحراوية","13.6335675","27.511145"
"525","بحيرات زلة","البحيرات الطبيعية والصحراوية","17.5572158","28.5428914"
"526","بحيرة","البحيرات الطبيعية والصحراوية","13.3255708","27.4750061"
"527","بحيرة أجراجير","البحيرات الطبيعية والصحراوية","10.156943","24.771209"
"528","بحيرة أم الحصان","البحيرات الطبيعية والصحراوية","13.4805465","26.9140724"
"529","بحيرة أم الماء","البحيرات الطبيعية والصحراوية","13.334806","26.7104619"
"530","بحيرة أم الماء","البحيرات الطبيعية والصحراوية","13.3348","26.71046"
"531","بحيرة أم ملفاع","البحيرات الطبيعية والصحراوية","15.123134","26.153761"
"532","بحيرة احجارة","البحيرات الطبيعية والصحراوية","14.4708333","27.0588889"
"533","بحيرة البحر الدوني","البحيرات الطبيعية والصحراوية","24.7866666666666","29.63"
"534","بحيرة البحير","البحيرات الطبيعية والصحراوية","13.5862255","26.8513066"
"535","بحيرة العامرة","البحيرات الطبيعية والصحراوية","24.6929741","29.5871916"
"536","بحيرة العرايشة","البحيرات الطبيعية والصحراوية","24.8604444444445","29.6094166666667"
"537","بحيرة العرجة","البحيرات الطبيعية والصحراوية","15.741599","28.99957"
"538","بحيرة العنبة","البحيرات الطبيعية والصحراوية","12.9778147","26.944854"
"539","بحيرة العيون","البحيرات الطبيعية والصحراوية","14.0103736","27.4678864"
"540","بحيرة العيون","البحيرات الطبيعية والصحراوية","14.0103736","27.4678864"
"541","بحيرة الفريدغة","البحيرات الطبيعية والصحراوية","24.5068073","29.6125282"
"542","بحيرة الفريدغة","البحيرات الطبيعية والصحراوية","13.3506739","26.9317886"
"543","بحيرة المجدوب","البحيرات الطبيعية والصحراوية","20.1287556","32.1554139"
"544","بحيرة الملح","البحيرات الطبيعية والصحراوية","15.8558333","29.1516667"
"545","بحيرة الملفا","البحيرات الطبيعية والصحراوية","24.783843","29.7452377"
"546","بحيرة بزيمة","البحيرات الطبيعية والصحراوية","22.0435899","24.8924127"
"547","بحيرة بزيمة","البحيرات الطبيعية والصحراوية","24.89241","22.04358"
"548","بحيرة بن عتي","البحيرات الطبيعية والصحراوية","13.0715525","26.6989318"
"549","بحيرة بوحميرة","البحيرات الطبيعية والصحراوية","20.1330471","32.1569398"
"550","بحيرة بوقصيبة","البحيرات الطبيعية والصحراوية","20.1408148","32.1653684"
"551","بحيرة تامزيا","البحيرات الطبيعية والصحراوية","13.4853315","26.7751543"
"552","بحيرة تدكما","البحيرات الطبيعية والصحراوية","13.6649966","26.9341943"
"553","بحيرة تمزيز","البحيرات الطبيعية والصحراوية","13.4724247","26.7707864"
"554","بحيرة تمسة","البحيرات الطبيعية والصحراوية","15.8162336","26.403131"
"555","بحيرة تنقرزان","البحيرات الطبيعية والصحراوية","13.4997725","26.8919519"
"556","بحيرة ربيانة","البحيرات الطبيعية والصحراوية","21.9672222222223","24.2891666666667"
"557","بحيرة شمال بنغازي","البحيرات الطبيعية والصحراوية","20.0969982","32.1457126"
"558","بحيرة طرابلس","البحيرات الطبيعية والصحراوية","13.1812549","32.8973175"
"559","بحيرة طرونة","البحيرات الطبيعية والصحراوية","13.383472","26.9283451"
"560","بحيرة قبر عون","البحيرات الطبيعية والصحراوية","13.5379457","26.8037138"
"561","بحيرة لغلغ","البحيرات الطبيعية والصحراوية","13.3934498","26.6889151"
"562","بحيرة لغلغ","البحيرات الطبيعية والصحراوية","13.4578228","26.7597511"
"563","بحيرة مافو","البحيرات الطبيعية والصحراوية","13.5072827","26.7876249"
"564","بحيرة محروقة","البحيرات الطبيعية والصحراوية","13.4229326","26.7166338"
"565","بحيرة مندرة","البحيرات الطبيعية والصحراوية","13.3127689","26.6925385"
"566","بحيرة نشنوشة","البحيرات الطبيعية والصحراوية","13.4005308","26.9467286"
"567","حديقة بحيرة بنغازي","البحيرات الطبيعية والصحراوية","20.0633097","32.1118772"
"568","فوار البحيرة","البحيرات الطبيعية والصحراوية","17.8428422","30.7752858"
"569","مدخل بحيرة مجزم","البحيرات الطبيعية والصحراوية","9.8829532","30.1883153"
"587","قلتة","البرك والبلطات والقلتات","10.49872","24.78918"
"588","قلتة الحمار","البرك والبلطات والقلتات","12.5056158","32.2013474"
"589","قلتة انتريكي","البرك والبلطات والقلتات","10.5405583333334","24.7433388888889"
"590","قلتة تيبستين","البرك والبلطات والقلتات","10.55585","24.8947305555556"
"591","قلتة تين أمتيلي","البرك والبلطات والقلتات","10.6465777777778","24.60335"
"592","قلتة تين تراريت","البرك والبلطات والقلتات","10.5113611","25.2919389"
"593","السبخة الكبيرة","السبخات والأراضي الرطبة","18.8677623","30.1855471"
"594","سبخة","السبخات والأراضي الرطبة","19.8060781","28.9360354"
"595","سبخة أم العزم","السبخات والأراضي الرطبة","15.3856871","26.1802505"
"596","سبخة أم القنديل","السبخات والأراضي الرطبة","17.8433333","30.8985192"
"597","سبخة أم سيد","السبخات والأراضي الرطبة","21.5163889","32.84"
"598","سبخة البدين","السبخات والأراضي الرطبة","20.1615371","31.2155232"
"599","سبخة البريقة","السبخات والأراضي الرطبة","19.5349298","30.3774041"
"600","سبخة الحفيرة","السبخات والأراضي الرطبة","19.6154022","30.240383"
"601","سبخة الحنية","السبخات والأراضي الرطبة","21.5163889","32.84"
"602","سبخة الدليسي","السبخات والأراضي الرطبة","22.5247222","32.8019444"
"603","سبخة الرفراف","السبخات والأراضي الرطبة","15.4819444444445","31.4755555555556"
"604","سبخة السلاوي","السبخات والأراضي الرطبة","20.1027778","32.1494444"
"605","سبخة الشقوة","السبخات والأراضي الرطبة","14.0005556","25.9569444"
"606","سبخة الطرفية","السبخات والأراضي الرطبة","19.02666","29.27716"
"607","سبخة العقلا","السبخات والأراضي الرطبة","16.0925109","29.1863514"
"608","سبخة العين الزرقاء","السبخات والأراضي الرطبة","21.4780709","32.810937"
"609","سبخة الغزايا","السبخات والأراضي الرطبة","23.2078457","32.2772549"
"610","سبخة الغزيل أو معطن الجارف","السبخات والأراضي الرطبة","19.7688673","29.8126124"
"611","سبخة الكوز","السبخات والأراضي الرطبة","20.4419519","32.4366268"
"612","سبخة الملاحة","السبخات والأراضي الرطبة","13.2869444","32.8997222"
"613","سبخة الملح","السبخات والأراضي الرطبة","9.4231796","30.1589316"
"614","سبخة الملح","السبخات والأراضي الرطبة","19.2658333333334","29.28"
"615","سبخة المنقوب","السبخات والأراضي الرطبة","12.1344972222222","32.9019138888889"
"616","سبخة المويلح","السبخات والأراضي الرطبة","23.1222725","32.6062661"
"617","سبخة الهلالية","السبخات والأراضي الرطبة","9.8430318","30.2739812"
"618","سبخة الهيرة","السبخات والأراضي الرطبة","19.00925","29.1737"
"619","سبخة الهيشة","السبخات والأراضي الرطبة","15.25","31.75"
"620","سبخة بوجيرة","السبخات والأراضي الرطبة","20.4915619","32.4834112"
"621","سبخة جليانا","السبخات والأراضي الرطبة","20.0589302","32.0903784"
"622","سبخة حفرة الملح","السبخات والأراضي الرطبة","14.3308333","25.8841667"
"623","سبخة رأس التين","السبخات والأراضي الرطبة","23.1213498","32.6132973"
"624","سبخة رملة زقوط","السبخات والأراضي الرطبة","19.7027746","28.9516246"
"625","سبخة زويلة","السبخات والأراضي الرطبة","15.1210623","26.14024"
"626","سبخة سلطان","السبخات والأراضي الرطبة","17.175178","31.1101698"
"627","سبخة سلطان أو النعم","السبخات والأراضي الرطبة","17.2338889","31.0936111"
"628","سبخة قصر حمد","السبخات والأراضي الرطبة","15.2671288","32.1771794"
"629","سبخة قنفودة","السبخات والأراضي الرطبة","19.9886111000001","32.0002778"
"630","سبخة كركورة","السبخات والأراضي الرطبة","20.0550000000001","31.4011111"
"631","سبخة كركورة","السبخات والأراضي الرطبة","19.1615295","30.1059299"
"632","سبخة مرزق","السبخات والأراضي الرطبة","13.9058333","25.9086111"
"633","سبخة مسقوين","السبخات والأراضي الرطبة","14.8461111","26.1255556"
"643","سد وادي اسلان","السدود","21.206283","32.1949173"
"644","سد وادي الشواعر","السدود","22.2374798","32.8691319"
"645","سد وادي العقربان","السدود","20.4835105","32.1566925"
"646","سد وادي القطارة","السدود","20.405519","32.0271363"
"647","سد وادي القطارة","السدود","20.3347278","31.9954747"
"648","سد وادي القطارة","السدود","13.8097886","32.6067194"
"649","سد وادي المجينين","السدود","13.2477777777777","32.2936111111111"
"650","سد وادي الوشكة","السدود","15.623995","28.831812"
"651","سد وادي بن جواد","السدود","18.0680529","30.8018142"
"652","سد وادي درنة","السدود","22.5769444444445","32.6594444444444"
"653","سد وادي زارت","السدود","12.8048389","32.1079114"
"654","سد وادي زازا","السدود","20.5449765","32.3755944"
"655","سد وادي غان","السدود","13.1360331","32.244504"
"656","سد وادي فاسات","السدود","12.5522222222222","32.1647222222222"
"657","سد وادي كعام","السدود","14.3412352","32.410219"
"658","سد وادي لبدة","السدود","14.2822318","32.5999114"
"659","سد وادي محجة","السدود","21.9055576","32.572164"
"661","وادي جازا أو زازا","السدود","20.5506604","32.3691681"
"663","بحيرة عين الزيانة","العيون الطبيعية","20.1555876","32.2149468"
"664","بحيرة عين الفطايم","العيون الطبيعية","18.9148315","30.1499684"
"665","بحيرة عين اليبرة","العيون الطبيعية","13.17581","32.9031277"
"666","حرم عين الحفرة","العيون الطبيعية","21.8740209","32.8257443"
"668","رأس عين الغزالة","العيون الطبيعية","23.3167648","32.2117844"
"669","سبخة عين الحنية","العيون الطبيعية","21.52299","32.845989"
"670","سبخة عين القدر","العيون الطبيعية","20.0205556","28.9252778"
"671","عين أم اقبيبة","العيون الطبيعية","21.6066501","32.7663989"
"672","عين أم الخروب","العيون الطبيعية","12.9014266","32.1254567"
"673","عين أم الرمان","العيون الطبيعية","12.9985866","32.1710637"
"674","عين أم الصفصاف","العيون الطبيعية","21.7434000000001","32.7817"
"675","عين أم العبد","العيون الطبيعية","19.0660229","29.2478844"
"676","عين أم العبد","العيون الطبيعية","17.6145275","29.3219608"
"677","عين أم القرب","العيون الطبيعية","11.7850719","31.7850389"
"678","عين أم المصابيح","العيون الطبيعية","12.587762","32.168576"
"679","عين أم المهاس","العيون الطبيعية","9.4598561","30.1463611"
"680","عين ادبير","العيون الطبيعية","10.9922934","31.8594347"
"681","عين استوة","العيون الطبيعية","22.1061111111111","32.8586111111111"
"682","عين اسدندو","العيون الطبيعية","13.0332061","32.23277"
"683","عين الأزاهرة","العيون الطبيعية","13.2891666666667","30.4261111111111"
"684","عين الانجيل","العيون الطبيعية","22.4023","32.811"
"685","عين البراكي","العيون الطبيعية","18.8650453","30.0982498"
"686","عين البراهمة","العيون الطبيعية","12.1853016","31.9462873"
"687","عين البقة","العيون الطبيعية","21.9883","32.8489"
"688","عين البقرة","العيون الطبيعية","21.8961111111112","32.8191666666667"
"689","عين البلنج","العيون الطبيعية","21.6704436","32.7658704"
"690","عين البليعة","العيون الطبيعية","13.003729","32.168032"
"691","عين البنت","العيون الطبيعية","22.6798046","32.7327254"
"692","عين البنية","العيون الطبيعية","12.1002389","31.994775"
"693","عين البيرة اولاد مسعود","العيون الطبيعية","12.1158749","31.9719319"
"694","عين الترك او عين بسيس","العيون الطبيعية","12.9967666666666","32.1735583333333"
"695","عين التميمي","العيون الطبيعية","23.0729198","32.3499476"
"696","عين الجبالية الصغيرة","العيون الطبيعية","13.04","32.2727777777778"
"697","عين الجرم","العيون الطبيعية","22.528974","32.716561"
"698","عين الجرم","العيون الطبيعية","19.2081582","29.2219312"
"699","عين الجفر","العيون الطبيعية","13.032587","32.2751508"
"700","عين الحاسة","العيون الطبيعية","22.63735","32.7307583333333"
"701","عين الحدادية","العيون الطبيعية","22.2666412","32.8498354"
"702","عين الحطيبة","العيون الطبيعية","22.2333333333333","32.8588888888889"
"703","عين الحفرة","العيون الطبيعية","21.8728472","32.8272329"
"704","عين الحلوفة","العيون الطبيعية","21.8766666666667","32.8269444444445"
"705","عين الحليب","العيون الطبيعية","22.1763888888888","32.8508333333333"
"706","عين الحمام","العيون الطبيعية","22.2072222222222","32.8433333333333"
"707","عين الحيس","العيون الطبيعية","12.9302836","32.114455"
"708","عين الخنجاري","العيون الطبيعية","11.6145552","32.0015083"
"709","عين الدبوسية","العيون الطبيعية","22.2100905","32.8470059"
"710","عين الدبوسية","العيون الطبيعية","22.2805961","32.8335931"
"711","عين الدرسية","العيون الطبيعية","22.1694612","32.8896501"
"712","عين الدودة","العيون الطبيعية","12.3370303","31.9992076"
"713","عين الرابطة","العيون الطبيعية","12.7939025","32.155438"
"714","عين الربيبة","العيون الطبيعية","12.0906365","32.0236773"
"715","عين الرقراق","العيون الطبيعية","12.503449","32.1118342"
"716","عين الرومية","العيون الطبيعية","12.5317686","32.0119197"
"717","عين الزائر","العيون الطبيعية","10.3536058","30.1841474"
"718","عين الزاوية أو عين الكبريت","العيون الطبيعية","19.064126","30.0105908"
"719","عين الزرقاء أو عين أم اقديح","العيون الطبيعية","22.35","32.7833333333333"
"720","عين السمان","العيون الطبيعية","22.2496121","32.7474015"
"721","عين السيبانة","العيون الطبيعية","22.3856604","32.7386427"
"722","عين الشب","العيون الطبيعية","14.895165","27.4005085"
"723","عين الشرشارة","العيون الطبيعية","13.6208368","32.4662185"
"724","عين الشرشارة أولاد عزيز","العيون الطبيعية","12.3247222222222","32.0033333333333"
"725","عين الشقيقة","العيون الطبيعية","21.4603543","32.8050414"
"726","عين الشيصو","العيون الطبيعية","21.77","32.7941666666667"
"727","عين الطراطيش","العيون الطبيعية","22.1717513","32.8975382"
"728","عين الطرشان","العيون الطبيعية","12.6669444444444","32.1061111111111"
"729","عين العليمة","العيون الطبيعية","23.356998","32.1449132"
"730","عين العودل","العيون الطبيعية","23.3549916","24.4616916"
"731","عين العوينية","العيون الطبيعية","12.2871244","31.9917076"
"732","عين العين","العيون الطبيعية","12.3380794","31.9988411"
"733","عين الغزال","العيون الطبيعية","10.130733","27.6842201"
"734","عين الغزال","العيون الطبيعية","23.2648946842105","32.1997656315789"
"735","عين الغزالة","العيون الطبيعية","23.3061218","32.1856375"
"736","عين الغزايا","العيون الطبيعية","10.8121129","31.9037016"
"737","عين الفرس","العيون الطبيعية","9.4960901","30.1338226"
"738","عين الفروة","العيون الطبيعية","20.9807324","32.7225083"
"739","عين الفقار ، سوكنة","العيون الطبيعية","15.7749617","28.9919266"
"740","عين القبة","العيون الطبيعية","22.2483146","32.7632112"
"741","عين القصر","العيون الطبيعية","12.2011881","31.9214183"
"742","عين القلعة","العيون الطبيعية","12.5706437","32.0586575"
"743","عين القلمام","العيون الطبيعية","12.2861534","31.993259"
"744","عين القليتة","العيون الطبيعية","12.1911217","31.9178911"
"745","عين الكرمة","العيون الطبيعية","13.023214","32.243821"
"746","عين المطر","العيون الطبيعية","11.6054194444445","31.8948583333333"
"747","عين المطير","العيون الطبيعية","12.3770213","32.013862"
"748","عين المغموم","العيون الطبيعية","22.2563247","32.8588373"
"749","عين الملفا","العيون الطبيعية","24.820334","29.7839078"
"750","عين الملكة","العيون الطبيعية","21.1208618","32.7638454"
"751","عين النادوة","العيون الطبيعية","14.0187392","27.4776869"
"752","عين الوحش","العيون الطبيعية","23.120323","32.3028732"
"753","عين اليهودي","العيون الطبيعية","12.5269461","32.0775384"
"754","عين ام الحية","العيون الطبيعية","19.06548","29.2734"
"755","عين ام الدود","العيون الطبيعية","12.037412","32.0156462"
"756","عين ام الصيادة","العيون الطبيعية","21.5222222222222","32.845"
"757","عين ام القبيبة","العيون الطبيعية","21.7605555555556","32.7988888888889"
"758","عين ام الناموس","العيون الطبيعية","22.2055555555555","32.85"
"759","عين انتاله","العيون الطبيعية","9.494698","30.1340674"
"760","عين انجيلة","العيون الطبيعية","12.8601049","32.169651"
"761","عين بانون","العيون الطبيعية","10.974226","31.8573114"
"762","عين براك","العيون الطبيعية","14.2697904","27.5386587"
"763","عين بن حمو","العيون الطبيعية","11.7235055555556","31.8500222222222"
"764","عين بوشمال","العيون الطبيعية","22.2645976","32.7177929"
"765","عين بوعياد","العيون الطبيعية","12.9666648","32.1177438"
"766","عين تاقنيت","العيون الطبيعية","12.8052696","32.12679"
"767","عين تالة","العيون الطبيعية","13.0477777777778","32.2783333333333"
"768","عين تامديت","العيون الطبيعية","12.5184537","32.0623333"
"769","عين تانوت قطرس","العيون الطبيعية","11.7702027777777","31.8543722222222"
"770","عين تاورغاء","العيون الطبيعية","15.1072222","32.0138889"
"771","عين تموقط","العيون الطبيعية","12.0152083333334","31.9649111111111"
"772","عين تونين","العيون الطبيعية","10.9887743","31.8885673"
"773","عين تيرست","العيون الطبيعية","13.045","32.2727777777778"
"774","عين جبارة","العيون الطبيعية","20.7516666666667","32.1358333333333"
"775","عين حبون","العيون الطبيعية","21.9172222222222","32.8258333333333"
"776","عين حمد","العيون الطبيعية","11.9531921","32.0185992"
"777","عين حمد","العيون الطبيعية","11.6760923","31.9972331"
"778","عين حوار","العيون الطبيعية","11.6491666666667","32.0013888888889"
"779","عين حيسان","العيون الطبيعية","11.6517004","32.0002821"
"780","عين خميم","العيون الطبيعية","13.038015","32.2761236"
"781","عين دباس","العيون الطبيعية","11.3444781","32.0142258"
"782","عين دريلة","العيون الطبيعية","22.1588888888889","32.8677777777778"
"783","عين دقيجة","العيون الطبيعية","10.812489","31.902823"
"784","عين دنون","العيون الطبيعية","12.944212","32.1094872"
"785","عين دوا أو عين كازيط","العيون الطبيعية","24.8579407","21.813377"
"786","عين دوغا","العيون الطبيعية","13.70059","32.48835"
"787","عين رأس الحليب","العيون الطبيعية","22.0717478","32.9087394"
"788","عين رأس الهلال","العيون الطبيعية","22.1699277777777","32.8660472222222"
"789","عين رامي","العيون الطبيعية","14.0175853","27.4741599"
"790","عين زواغة","العيون الطبيعية","13.1622222222222","32.1561111111111"
"791","عين زوية","العيون الطبيعية","24.804039","21.8783853"
"792","عين زيانة","العيون الطبيعية","20.1529617052023","32.2264040462428"
"793","عين سباق","العيون الطبيعية","21.944176","32.711681"
"794","عين سرسرة","العيون الطبيعية","22.3880636","32.723921"
"795","عين سيار","العيون الطبيعية","13.0224125","32.2460993"
"796","عين سيدي محمد","العيون الطبيعية","20.045787","29.140018"
"797","عين شعيب","العيون الطبيعية","22.37863","32.7504912"
"798","عين شوشان","العيون الطبيعية","22.6496388888888","32.7287222222222"
"799","عين صالحة أو عين الشلالة","العيون الطبيعية","21.9072222222222","32.8163888888889"
"800","عين عرق فاطمة","العيون الطبيعية","18.9091666666667","30.1569444444444"
"801","عين غريبة","العيون الطبيعية","22.3444444444444","32.7888888888889"
"802","عين فاسات","العيون الطبيعية","12.5450425","32.1575"
"803","عين فرانسا","العيون الطبيعية","22.2470775","32.7459486"
"804","عين قاو","العيون الطبيعية","12.9441666666667","32.1091666666667"
"805","عين قطة","العيون الطبيعية","12.674495","32.009148"
"806","عين قلو","العيون الطبيعية","12.098611111111","31.9863888888889"
"807","عين كرسة","العيون الطبيعية","22.4166582","32.831244"
"808","عين كعام","العيون الطبيعية","14.4458198","32.5205458"
"809","عين لالي","العيون الطبيعية","21.9826984","32.7219352"
"810","عين ماء","العيون الطبيعية","13.1468637","32.1885016"
"811","عين ماء","العيون الطبيعية","13.1510604","32.1711812"
"812","عين مارا","العيون الطبيعية","22.3843861","32.7519829"
"813","عين متلالة","العيون الطبيعية","12.177326","31.9270581"
"814","عين مدوين","العيون الطبيعية","12.2319305555556","32.0327166666667"
"815","عين مرزاق","العيون الطبيعية","22.0313473","32.8178318"
"816","عين مرقص","العيون الطبيعية","22.2287028","32.8488151"
"817","عين مزراق","العيون الطبيعية","13.4572883","31.2648783"
"818","عين مزيتن","العيون الطبيعية","13.83621","32.631297"
"819","عين مسة","العيون الطبيعية","21.6180583333334","32.7572222222222"
"820","عين مسلغين","العيون الطبيعية","12.2230655","31.9541314"
"821","عين مغار","العيون الطبيعية","12.9743703","32.1550811"
"822","عين مقه","العيون الطبيعية","22.2677435","32.7166248"
"823","عين مور","العيون الطبيعية","24.62","22.2766666666667"
"824","عين مياه طبيعية (بقيرة)","العيون الطبيعية","13.8257769","32.6260609"
"825","عين ميمونة","العيون الطبيعية","13.013682","32.1788662"
"826","عين ناز","العيون الطبيعية","13.0433142","32.2755011"
"827","عين وردمة","العيون الطبيعية","21.7849269","32.8034697"
"828","عين ويف","العيون الطبيعية","13.3691118","32.2403302"
"829","عين ويف","العيون الطبيعية","12.144","31.9603"
"830","غابة عين الزاوية","العيون الطبيعية","11.6705555555556","31.9944444444444"
"833","محمية الهيشة","العيون الطبيعية","15.3094482","31.6089489"
"834","مستشفى عين مارة","العيون الطبيعية","22.3879812","32.7494853"
"836","منطقة عين ويف","العيون الطبيعية","13.371038","32.2433341"
"874","فوار البحيرة","الفوارات والمياه الكبريتية والحمامات","17.84284","30.77528"
"940","محمية البرج","محميات وموائل الطيور المهاجرة","21.2880555555555","29.1844444444444"
"941","محمية الثلاثين","محميات وموائل الطيور المهاجرة","16.2005833","31.2376944"
"942","محمية الشعافيين","محميات وموائل الطيور المهاجرة","13.8333044","32.6073756"
"943","محمية الشماري","محميات وموائل الطيور المهاجرة","22.0975224","32.7859765"
"944","محمية جبال النقازة","محميات وموائل الطيور المهاجرة","14.0984631","32.6987213"
"945","مشروع المحمية السياحي","محميات وموائل الطيور المهاجرة","15.0997598","32.0116714"
